userID0,userID1,creationTocreation,creationTocontribution,creationTosharing,contributionTocreation,contributionTocontribution,contributionTosharing,sharingTocreation,sharingTocontribution,sharingTosharing
github_0DqnZzdcbArJ_DB72uQxcg,github_fxilXhiGFL1BjFra7CsBbQ,0.0,0.0,0.0,0.0,0.002558951498940587,0.0,0.0,0.0,0.0
github_0DqnZzdcbArJ_DB72uQxcg,github_l1HE01YDx4fFpDlB37frBw,0.0,0.0,0.0,0.0,0.0004106413398403674,0.0,0.0,0.0,0.0
github_0DqnZzdcbArJ_DB72uQxcg,github_tAsrXa5DH3-AVyEWsLljUA,0.0,0.0,0.0,0.0,0.0011256233556196094,0.0,0.0,0.0,0.0
github_0DqnZzdcbArJ_DB72uQxcg,github_tgwuCHRJHjMcxAvIq9FgKw,0.0,0.0,0.0,0.0,0.0006245520198717713,0.0,0.0,0.0,0.0
github_0DqnZzdcbArJ_DB72uQxcg,github_uBYfIeHcRnwggEVXbCaxdg,0.0,0.0,0.0,0.0,0.0005528758629225193,0.0,0.0,0.0,0.0
github_0DqnZzdcbArJ_DB72uQxcg,github_yWqBD0lUoem3U4fqrNResg,0.0,0.0,0.0,0.0,0.0012974912533536553,0.0,0.0,0.0,0.0
github_0DqnZzdcbArJ_DB72uQxcg,github_yeNwLFzJWEKdXgTI_PDYSQ,0.0,0.0,0.0,0.0,6.743994890712202e-05,0.0,0.0,0.0,0.0
github_0DqnZzdcbArJ_DB72uQxcg,github_z5kaiffvlaBh1ENjmA_nDQ,0.0,0.0,0.0,0.0,0.0,0.0004976722993887961,0.0,0.0,0.0
github_0O5X2BCbgNf5hQ9iL-rX-A,github_6KWJ4EvscQLo50TODmM_mQ,0.0,0.0,0.0,0.0,0.0007265327149070799,0.0,0.0,0.0,0.0
github_0O5X2BCbgNf5hQ9iL-rX-A,github_8Dt4VPxwKvSxRW4afTQd2A,0.0,0.0,0.0,0.0,0.0002152302186004817,0.0,0.0,0.0,0.0
github_0O5X2BCbgNf5hQ9iL-rX-A,github_FzKeeTE6_EJ4Hloa5LOr8Q,0.0,0.0,0.0,0.0,0.00043846978223882616,0.0,0.0,0.0,0.0
github_0O5X2BCbgNf5hQ9iL-rX-A,github_Kq-s78KZtttywvTSrs1P5w,0.0,0.0,0.0,0.0,7.421557529596613e-05,0.0,0.0,0.0,0.0
github_0O5X2BCbgNf5hQ9iL-rX-A,github_cXn9ITRhMDbxt9Hyvq7IAg,0.0,0.0,0.0,0.0,0.0006479548173956572,0.0,0.0,0.0,0.0
github_0O5X2BCbgNf5hQ9iL-rX-A,github_eJiJef9jREmyxHqVBaPeig,0.0,0.0,0.0,0.0,0.0002234491694252938,0.0,0.0,0.0,0.0
github_0O5X2BCbgNf5hQ9iL-rX-A,github_yWqBD0lUoem3U4fqrNResg,0.0,0.0,0.0,0.0,0.0009283499093726275,0.0,0.0,0.0,0.0
github_0awoEpalUJtFcSNNwgFxxw,github_1JvQ5v-eLrt-LRwBYAfA5w,0.0,0.0,0.0,0.0,0.0001438531035091728,0.0,0.0,0.0,0.0
github_0awoEpalUJtFcSNNwgFxxw,github_6KWJ4EvscQLo50TODmM_mQ,0.0,0.0,0.0,0.0,0.00022349398932419723,0.0,0.0,0.0,0.0
github_0awoEpalUJtFcSNNwgFxxw,github_6kf-qx8iToxTqC-sfGTSVw,0.0,0.0,0.0,0.0,0.0009217829792760313,0.0,0.0,0.0,0.0
github_0awoEpalUJtFcSNNwgFxxw,github_EAN5Qp1KbIuQ3EG7Bjtbew,0.0,0.0,0.0,0.0,0.00020120199769735336,0.0,0.0,0.0,0.0
github_0awoEpalUJtFcSNNwgFxxw,github_I3gmABQHuPHyUNrs365f3g,0.0,0.0,0.0,0.0,0.00020345703524071723,0.0,0.0,0.0,0.0
github_0awoEpalUJtFcSNNwgFxxw,github_KwgspDvqyTcHVk8IgAUYuw,0.0,0.0,0.0,0.0,0.00054805917898193,0.0,0.0,0.0,0.0
github_0awoEpalUJtFcSNNwgFxxw,github_Oi0u_rfjpyBv1WPjbKYj0w,0.0,0.0,0.0,0.0,0.0011277106823399665,0.0,0.0,0.0,0.0
github_0awoEpalUJtFcSNNwgFxxw,github_R04p6IwnN5bwQnAGjvy5Dg,0.0,0.0,0.0,0.0,0.0007951906300149857,0.0,0.0,0.0,0.0
github_0awoEpalUJtFcSNNwgFxxw,github_yWqBD0lUoem3U4fqrNResg,0.0,0.0,0.0,0.0,0.0006624941597692668,0.0,0.0,0.0,0.0
github_16fIEf41RtORLolRQxVYkw,github_fxilXhiGFL1BjFra7CsBbQ,0.0,0.0,0.0,0.0,0.0011568046174943447,0.0,0.0,0.0,0.0
github_1LWix9rDjxHPf_Hcp8OXcw,github_6KWJ4EvscQLo50TODmM_mQ,0.0,0.0,0.0,0.0,0.0015884186141192913,0.0,0.0,0.0,0.0
github_1LWix9rDjxHPf_Hcp8OXcw,github_6kf-qx8iToxTqC-sfGTSVw,0.0,0.0,0.0,0.0,0.0014584651216864586,0.0,0.0,0.0,0.0
github_1LWix9rDjxHPf_Hcp8OXcw,github_NGeSepquiA1jNXgDYN7L7Q,0.0,0.0,0.0,0.0,0.00154370185919106,0.0,0.0,0.0,0.0
github_1LWix9rDjxHPf_Hcp8OXcw,github_Oi0u_rfjpyBv1WPjbKYj0w,0.0,0.0,0.0,0.0,0.0011765125673264265,0.0,0.0,0.0,0.0
github_1LWix9rDjxHPf_Hcp8OXcw,github_fxilXhiGFL1BjFra7CsBbQ,0.0,0.0,0.0,0.0,0.0002968623593915254,0.0,0.0,0.0,0.0
github_1SmZIZfaHsTnSAi7iJi1bw,github_6KWJ4EvscQLo50TODmM_mQ,0.0,0.0,0.0,0.0,0.0004340598534327,0.0,0.0,0.0,0.0
github_1SmZIZfaHsTnSAi7iJi1bw,github_fxilXhiGFL1BjFra7CsBbQ,0.0,0.0,0.0,0.0,0.0034626803826540713,0.0,0.0,0.0,0.0
github_1SmZIZfaHsTnSAi7iJi1bw,github_yeNwLFzJWEKdXgTI_PDYSQ,0.0,0.0,0.0,0.0,0.00034915789728984237,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_5yvOrMfdfptELr6S22M_Ew,0.0,0.0,0.0,0.0,0.00029103655833750963,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_6KWJ4EvscQLo50TODmM_mQ,0.0,0.0,0.0,0.0,0.002392357448115945,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_6kf-qx8iToxTqC-sfGTSVw,0.0,0.0,0.0,0.0,0.0018734522163867948,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_6qzjUcejhd0u5JWvSVzryg,0.0,0.0,0.0,0.0,0.0006922864704392848,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_8Dt4VPxwKvSxRW4afTQd2A,0.0,0.0,0.0,0.0001768851216183975,0.0004949300782755016,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_Be8pb4JQvUFtoynMeYktrA,0.0,0.0,0.0,0.0,0.0008723311475478113,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_FzKeeTE6_EJ4Hloa5LOr8Q,0.0,0.0,0.0,0.0,0.0002426065329927951,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_Kq-s78KZtttywvTSrs1P5w,0.0,0.0,0.0,0.0,0.002324647037312389,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_KwgspDvqyTcHVk8IgAUYuw,0.0,0.0,0.0,0.0,0.00016496864554937932,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_NGeSepquiA1jNXgDYN7L7Q,0.0,0.0,0.0,0.0,0.0025670418981462717,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_Oi0u_rfjpyBv1WPjbKYj0w,0.0,0.0,0.0,0.0,0.0015660380013287067,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_R04p6IwnN5bwQnAGjvy5Dg,0.0,0.0,0.0,0.0,0.0017425771802663805,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_R7ykvoi49BZSowA2QUWPxA,0.0,0.0,0.0,0.0,0.0005216525169089437,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_UmHUZTKayVC820kYp5UCNA,0.0,0.0,0.0,0.0,0.00024259666679427028,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_cXn9ITRhMDbxt9Hyvq7IAg,0.0,0.0,0.0,0.0,0.00014020517119206488,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_fxilXhiGFL1BjFra7CsBbQ,0.0,0.0,0.0,0.0,0.0017629142384976149,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_l1HE01YDx4fFpDlB37frBw,0.0,0.0,0.0,0.0,0.0004746184858959168,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_pXqZVqS0mMaEpMOI1yD0zg,0.0,0.0,0.0,0.0,0.0009284121915698053,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_prHJa5uuLPZ10EXA2jbAyg,0.0,0.0,0.0,0.0,0.0007899648044258356,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_tAsrXa5DH3-AVyEWsLljUA,0.0,0.0,0.0,0.0,8.887799049261957e-05,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_tgwuCHRJHjMcxAvIq9FgKw,0.0,0.0,0.0,0.0,0.00157722900621593,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_uBYfIeHcRnwggEVXbCaxdg,0.0,0.0,0.0,0.0,0.0013566536363214257,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_yWqBD0lUoem3U4fqrNResg,0.0,0.0,0.0,0.0,0.0010735112009570005,0.0,0.0,0.0,0.0
github_260OFGtGCFulrztOxfsDEw,github_z5kaiffvlaBh1ENjmA_nDQ,0.0,0.0,0.0,0.0,0.0,0.00015830252959858626,0.0,0.0,0.0
github_27PrDfVSRQ7NFT2PnbC9dw,github_6KWJ4EvscQLo50TODmM_mQ,0.0,0.0,0.0,0.0,0.001065933727659285,0.0,0.0,0.0,0.0
github_2Vd5iwcYGTOa9Oz2-setsA,github_6KWJ4EvscQLo50TODmM_mQ,0.0,0.0,0.0,0.0,0.0010290894424542783,0.0,0.0,0.0,0.0
github_2Vd5iwcYGTOa9Oz2-setsA,github_6kf-qx8iToxTqC-sfGTSVw,0.0,0.0,0.0,0.0,0.0006897670682519674,0.0,0.0,0.0,0.0
github_2Vd5iwcYGTOa9Oz2-setsA,github_8Dt4VPxwKvSxRW4afTQd2A,0.0,0.0,0.0,0.0,0.0008206113125197589,0.0,0.0,0.0,0.0
github_2Vd5iwcYGTOa9Oz2-setsA,github_NGeSepquiA1jNXgDYN7L7Q,0.0,0.0,0.0,0.0,0.0008726098458282652,0.0,0.0,0.0,0.0
github_2Vd5iwcYGTOa9Oz2-setsA,github_Oi0u_rfjpyBv1WPjbKYj0w,0.0,0.0,0.0,0.0,0.0002499190159142017,0.0,0.0,0.0,0.0
github_2Vd5iwcYGTOa9Oz2-setsA,github_UmHUZTKayVC820kYp5UCNA,0.0,0.0,0.0,0.0,0.00015248263662215322,0.0,0.0,0.0,0.0
github_2Vd5iwcYGTOa9Oz2-setsA,github_eJiJef9jREmyxHqVBaPeig,0.0,0.0,0.0,0.0,0.000184331089258194,0.0,0.0,0.0,0.0
github_2Vd5iwcYGTOa9Oz2-setsA,github_fxilXhiGFL1BjFra7CsBbQ,0.0,0.0,0.0,0.0,0.0010863210773095489,0.0,0.0,0.0,0.0
github_2Vd5iwcYGTOa9Oz2-setsA,github_wZzn1qnk7S-nSvySdooLMQ,0.0,0.0,0.0,0.0,0.00025975130847655237,0.0,0.0,0.0,0.0
github_2f0QctfXg1mGTyDnc04lDQ,github_6KWJ4EvscQLo50TODmM_mQ,0.0,0.0,0.0,0.0,0.00028907242813147604,0.0,0.0,0.0,0.0
github_3zvpXJ_GVAuBHW7CYB7UOA,github_5yvOrMfdfptELr6S22M_Ew,0.0,0.0,0.0,0.0,0.0002728716353885829,0.0,0.0,0.0,0.0
github_3zvpXJ_GVAuBHW7CYB7UOA,github_6KWJ4EvscQLo50TODmM_mQ,0.0,0.0,0.0,0.0,0.0033986130729317665,0.0,0.0,0.0,0.0
github_3zvpXJ_GVAuBHW7CYB7UOA,github_NGeSepquiA1jNXgDYN7L7Q,0.0,0.0,0.0,0.0,0.0020299970638006926,0.0,0.0,0.0,0.0
github_3zvpXJ_GVAuBHW7CYB7UOA,github_Oi0u_rfjpyBv1WPjbKYj0w,0.0,0.0,0.0,0.0,0.0010884226066991687,0.0,0.0,0.0,0.0
github_3zvpXJ_GVAuBHW7CYB7UOA,github_pXqZVqS0mMaEpMOI1yD0zg,0.0,0.0,0.0,0.0,0.000433151435572654,0.0,0.0,0.0,0.0
github_3zvpXJ_GVAuBHW7CYB7UOA,github_tAsrXa5DH3-AVyEWsLljUA,0.0,0.0,0.0,0.0,0.00026980717666447157,0.0,0.0,0.0,0.0
github_3zvpXJ_GVAuBHW7CYB7UOA,github_yWqBD0lUoem3U4fqrNResg,0.0,0.0,0.0,0.0,4.385376450954936e-05,0.0,0.0,0.0,0.0
github_3zvpXJ_GVAuBHW7CYB7UOA,github_z5kaiffvlaBh1ENjmA_nDQ,0.0,0.0,0.0,0.0,0.0,0.0008682715706527232,0.0,0.0,0.0
github_4fvuMCF5g1g6dgUq3u2TUA,github_6KWJ4EvscQLo50TODmM_mQ,0.0,0.0,0.0,0.0,6.237880734261125e-05,0.0,0.0,0.0,0.0
github_4fvuMCF5g1g6dgUq3u2TUA,github_6kf-qx8iToxTqC-sfGTSVw,0.0,0.0,0.0,0.0,0.0008466817671433091,0.0,0.0,0.0,0.0
github_4fvuMCF5g1g6dgUq3u2TUA,github_R04p6IwnN5bwQnAGjvy5Dg,0.0,0.0,0.0,0.0,0.0007212349446490407,0.0,0.0,0.0,0.0
github_4fvuMCF5g1g6dgUq3u2TUA,github_R7ykvoi49BZSowA2QUWPxA,0.0,0.0,0.0,0.0,0.0002863634144887328,0.0,0.0,0.0,0.0
github_4fvuMCF5g1g6dgUq3u2TUA,github_fxilXhiGFL1BjFra7CsBbQ,0.0,0.0,0.0,0.0,0.00028375702095218003,0.0,0.0,0.0,0.0
github_4fvuMCF5g1g6dgUq3u2TUA,github_l1HE01YDx4fFpDlB37frBw,0.0,0.0,0.0,0.0,0.0001686264731688425,0.0,0.0,0.0,0.0
github_4hQp7LMLWskwCNs5ObBsJQ,github_8Dt4VPxwKvSxRW4afTQd2A,0.0,0.0,0.0,0.0,0.0009395270608365537,0.0,0.0,0.0,0.0
github_4m5O5E0Lg-rO-7Q9IONy9Q,github_1JvQ5v-eLrt-LRwBYAfA5w,0.0,0.0,0.0,0.0,0.00017335469601675868,0.0,0.0,0.0,0.0
github_4m5O5E0Lg-rO-7Q9IONy9Q,github_2gm1LCEzbYCO0yCkrTFlxw,0.0,0.0,0.0,0.0,0.00011899330274900424,0.0,0.0,0.0,0.0
github_4m5O5E0Lg-rO-7Q9IONy9Q,github_6KWJ4EvscQLo50TODmM_mQ,0.0,0.0,0.0,0.0,0.0010129895526915786,0.0,0.0,0.0,0.0
github_4m5O5E0Lg-rO-7Q9IONy9Q,github_6kf-qx8iToxTqC-sfGTSVw,0.0,0.0,0.0,0.0,0.0013254922814667225,0.0,0.0,0.0,0.0
github_4m5O5E0Lg-rO-7Q9IONy9Q,github_79eQcPXsDI3dmaEfenTwbw,0.0,0.0,0.0,0.0,0.000966980936937034,0.0,0.0,0.0,0.0
github_4m5O5E0Lg-rO-7Q9IONy9Q,github_8Dt4VPxwKvSxRW4afTQd2A,0.0,0.0,0.0,0.0,0.00040397577686235314,0.0,0.0,0.0,0.0
github_4m5O5E0Lg-rO-7Q9IONy9Q,github_FzKeeTE6_EJ4Hloa5LOr8Q,0.0,0.0,0.0,0.0,0.0006576229352504015,0.0,0.0,0.0,0.0
github_4m5O5E0Lg-rO-7Q9IONy9Q,github_Oi0u_rfjpyBv1WPjbKYj0w,0.0,0.0,0.0,0.0,8.245714707300067e-05,0.0,0.0,0.0,0.0
github_4m5O5E0Lg-rO-7Q9IONy9Q,github_eJiJef9jREmyxHqVBaPeig,0.0,0.0,0.0,0.0,0.00015492920647375286,0.0,0.0,0.0,0.0
github_4m5O5E0Lg-rO-7Q9IONy9Q,github_fxilXhiGFL1BjFra7CsBbQ,0.0,0.0,0.0,0.0,0.0014319755136966705,0.0,0.0,0.0,0.0
github_4m5O5E0Lg-rO-7Q9IONy9Q,github_l1HE01YDx4fFpDlB37frBw,0.0,0.0,0.0,0.0,0.0004410561232361944,0.0,0.0,0.0,0.0
github_4m5O5E0Lg-rO-7Q9IONy9Q,github_tAsrXa5DH3-AVyEWsLljUA,0.0,0.0,0.0,0.0,0.00037726477603428066,0.0,0.0,0.0,0.0
github_6CYoqwxcWNvWlK0EiDGJpg,github_6KWJ4EvscQLo50TODmM_mQ,0.0,0.0,0.0,0.0,0.0001584610581630841,0.0,0.0,0.0,0.0
github_6CYoqwxcWNvWlK0EiDGJpg,github_fxilXhiGFL1BjFra7CsBbQ,0.0,0.0,0.0,0.0,0.0007352667744271457,0.0,0.0,0.0,0.0
github_6KWJ4EvscQLo50TODmM_mQ,github_6kf-qx8iToxTqC-sfGTSVw,0.0,0.0,0.0,0.0,0.0005259155877865852,0.0,0.0,0.0,0.0
github_6KWJ4EvscQLo50TODmM_mQ,github_6ohPxS1IrfhILmurHRhjpA,0.0,0.0,0.0,0.0,0.00031920289620757103,0.0,0.0,0.0,0.0
github_6KWJ4EvscQLo50TODmM_mQ,github_8Dt4VPxwKvSxRW4afTQd2A,0.0,0.0,0.0,0.0,0.0005904073477722704,0.0,0.0,0.0,0.0
github_6KWJ4EvscQLo50TODmM_mQ,github_Be8pb4JQvUFtoynMeYktrA,0.0,0.0,0.0,0.0,0.00030064643942750985,0.0,0.0,0.0,0.0
github_6KWJ4EvscQLo50TODmM_mQ,github_I3gmABQHuPHyUNrs365f3g,0.0,0.0,0.0,0.0,0.0004679147095885128,0.0,0.0,0.0,0.0
github_6KWJ4EvscQLo50TODmM_mQ,github_J8NWAdjchW_6Ck9MPLImvw,0.0,0.0,0.0,0.0,0.0006023301393724978,0.0,0.0,0.0,0.0
github_6KWJ4EvscQLo50TODmM_mQ,github_Kq-s78KZtttywvTSrs1P5w,0.0,0.0,0.0,0.0,0.00022793259995523843,0.0,0.0,0.0,0.0
github_6KWJ4EvscQLo50TODmM_mQ,github_NGeSepquiA1jNXgDYN7L7Q,0.0,0.0,0.0,0.0,0.0009567330707795918,0.0,0.0,0.0,0.0
github_6KWJ4EvscQLo50TODmM_mQ,github_Oi0u_rfjpyBv1WPjbKYj0w,0.0,0.0,0.0,0.0,0.001518677803687751,0.0,0.0,0.0,0.0
github_6KWJ4EvscQLo50TODmM_mQ,github_fxilXhiGFL1BjFra7CsBbQ,0.0,0.0,0.0,0.0,0.0008107828325591981,0.0,0.0,0.0,0.0
github_6KWJ4EvscQLo50TODmM_mQ,github_l1HE01YDx4fFpDlB37frBw,0.0,0.0,0.0,0.0,0.0003441536973696201,0.0,0.0,0.0,0.0
github_6KWJ4EvscQLo50TODmM_mQ,github_uBYfIeHcRnwggEVXbCaxdg,0.0,0.0,0.0,0.0,0.0008043794077821076,0.0,0.0,0.0,0.0
github_6KWJ4EvscQLo50TODmM_mQ,github_yeNwLFzJWEKdXgTI_PDYSQ,0.0,0.0,0.0,0.0,0.00048325635725632326,0.0,0.0,0.0,0.0
github_6KWJ4EvscQLo50TODmM_mQ,github_z5kaiffvlaBh1ENjmA_nDQ,0.0,0.0,0.0,0.0,0.0,0.0006431882502511144,0.0,0.0,0.0
github_6kf-qx8iToxTqC-sfGTSVw,github_6KWJ4EvscQLo50TODmM_mQ,0.0,0.0,0.0,0.0,0.00015405379235744476,0.0,0.0,0.0,0.0
github_6kf-qx8iToxTqC-sfGTSVw,github_6qzjUcejhd0u5JWvSVzryg,0.0,0.0,0.0,0.0,0.000496877240948379,0.0,0.0,0.0,0.0
github_6kf-qx8iToxTqC-sfGTSVw,github_NGeSepquiA1jNXgDYN7L7Q,0.0,0.0,0.0,0.0,0.0009818637045100331,0.0,0.0,0.0,0.0
github_6ohPxS1IrfhILmurHRhjpA,github_6KWJ4EvscQLo50TODmM_mQ,0.0,0.0,0.0,0.0,0.0006258980720303952,0.0,0.0,0.0,0.0
github_6qzjUcejhd0u5JWvSVzryg,github_uBYfIeHcRnwggEVXbCaxdg,0.0,0.0,0.0,0.0,0.0006094126729294658,0.0,0.0,0.0,0.0
github_79eQcPXsDI3dmaEfenTwbw,github_6KWJ4EvscQLo50TODmM_mQ,0.0,0.0,0.0,0.0,0.00018955445557367057,0.0,0.0,0.0,0.0
github_79eQcPXsDI3dmaEfenTwbw,github_8Dt4VPxwKvSxRW4afTQd2A,0.0,0.0,0.0,0.0,0.0010458155302330852,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_1JvQ5v-eLrt-LRwBYAfA5w,0.0,0.0,0.0,0.0,5.9669127949746326e-05,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_2gm1LCEzbYCO0yCkrTFlxw,0.0,0.0,0.0,0.0,1.2414405318850184e-05,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_2w4e148vqcvKX2jJgwoXOQ,0.0,0.0,0.0,0.0,0.00011786594404838979,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_5yvOrMfdfptELr6S22M_Ew,0.0,0.0,0.0,0.0,0.00014775175077375025,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_6KWJ4EvscQLo50TODmM_mQ,0.0,0.00043062795884907246,0.0,0.0,0.005584549624472857,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_6kf-qx8iToxTqC-sfGTSVw,0.0,0.0,0.0,0.0,0.002290348522365093,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_6qzjUcejhd0u5JWvSVzryg,0.0,0.0,0.0,0.0,0.00014049021410755813,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_79eQcPXsDI3dmaEfenTwbw,0.0,0.0,0.0,0.0,0.00020868770661763847,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_8Dt4VPxwKvSxRW4afTQd2A,0.0,0.0,0.0,0.0005922380951233207,0.0003105697978753596,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_EAN5Qp1KbIuQ3EG7Bjtbew,0.0,0.0,0.0,0.0,0.0008361806976608933,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_J8NWAdjchW_6Ck9MPLImvw,0.0,0.0,0.0,0.0,0.0004966545966453848,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_Kq-s78KZtttywvTSrs1P5w,0.0,0.0,0.0,0.0,0.003257340285927057,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_KwgspDvqyTcHVk8IgAUYuw,0.0,0.0,0.0,0.0,0.0005351684521883726,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_NGeSepquiA1jNXgDYN7L7Q,0.0,0.0,0.0,0.0,0.003286369377747178,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_Oi0u_rfjpyBv1WPjbKYj0w,0.0,0.0007628953899256885,0.0,0.0,0.005814277566969396,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_R04p6IwnN5bwQnAGjvy5Dg,0.0,0.0,0.0,0.0,0.0010721090948209169,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_R7ykvoi49BZSowA2QUWPxA,0.0,0.0,0.0,0.0,0.0009968574158847332,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_UmHUZTKayVC820kYp5UCNA,0.0,0.0,0.0,0.0,0.0004832933482248336,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_eJiJef9jREmyxHqVBaPeig,0.0,0.0,0.0,0.0,0.0004750852822326124,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_fxilXhiGFL1BjFra7CsBbQ,0.0,0.0,0.0,0.0,0.0013665201840922234,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_l1HE01YDx4fFpDlB37frBw,0.0,0.0,0.0,0.0,0.0020320811308920388,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_oEjv5-owkcLLeU-ddjgojw,0.0,0.0003532538830768317,0.0,0.0,0.00039880911936052144,0.0,0.0,0.0,0.0
github_7mfAaO716pFdr6vS5FX0Fg,github_tAsrXa5DH3-AVyEWsLljUA,0.0,0.0,0.0,0.0,0.0015062745660543446,0.0,0.0,0.0,0.0
